Pincode,District,StateName,Population,
534455,WEST GODAVARI,Andhra Pradesh,3935347,Y
534456,WEST GODAVARI,Andhra Pradesh,3935347,Y
534460,WEST GODAVARI,Andhra Pradesh,3935347,Y
534461,WEST GODAVARI,Andhra Pradesh,3935347,Y
534462,WEST GODAVARI,Andhra Pradesh,3935347,Y
534467,WEST GODAVARI,Andhra Pradesh,3935347,Y
534475,WEST GODAVARI,Andhra Pradesh,3935347,Y
535005,VISAKHAPATNAM,Andhra Pradesh,4239888,Y
535145,VISAKHAPATNAM,Andhra Pradesh,4239888,Y
560001,BENGALURU,Karnataka,9622431,Y
560002,BENGALURU,Karnataka,9622431,Y
560003,BENGALURU,Karnataka,9622431,Y
560004,BENGALURU,Karnataka,9622431,Y
560005,BENGALURU,Karnataka,9622431,Y
560006,BENGALURU,Karnataka,9622431,Y
560007,BENGALURU,Karnataka,9622431,Y
560008,BENGALURU,Karnataka,9622431,Y
560009,BENGALURU,Karnataka,9622431,Y
560010,BENGALURU,Karnataka,9622431,Y
560011,BENGALURU,Karnataka,9622431,Y
560012,BENGALURU,Karnataka,9622431,Y
560013,BENGALURU,Karnataka,9622431,Y
560015,BENGALURU,Karnataka,9622431,Y
560016,BENGALURU,Karnataka,9622431,Y
560017,BENGALURU,Karnataka,9622431,Y
560018,BENGALURU,Karnataka,9622431,Y
560020,BENGALURU,Karnataka,9622431,Y
560021,BENGALURU,Karnataka,9622431,Y
560022,BENGALURU,Karnataka,9622431,Y
560023,BENGALURU,Karnataka,9622431,Y
560024,BENGALURU,Karnataka,9622431,Y
560025,BENGALURU,Karnataka,9622431,Y
560026,BENGALURU,Karnataka,9622431,Y
560027,BENGALURU,Karnataka,9622431,Y
560029,BENGALURU,Karnataka,9622431,Y
560030,BENGALURU,Karnataka,9622431,Y
560032,BENGALURU,Karnataka,9622431,Y
560033,BENGALURU,Karnataka,9622431,Y
560034,BENGALURU,Karnataka,9622431,Y
560035,BENGALURU,Karnataka,9622431,Y
560036,BENGALURU,Karnataka,9622431,Y
560037,BENGALURU,Karnataka,9622431,Y
560038,BENGALURU,Karnataka,9622431,Y
560040,BENGALURU,Karnataka,9622431,Y
560041,BENGALURU,Karnataka,9622431,Y
560042,BENGALURU,Karnataka,9622431,Y
560043,BENGALURU,Karnataka,9622431,Y
560045,BENGALURU,Karnataka,9622431,Y
560046,BENGALURU,Karnataka,9622431,Y
560047,BENGALURU,Karnataka,9622431,Y
560048,BENGALURU,Karnataka,9622431,Y
560049,BENGALURU,Karnataka,9622431,Y
560050,BENGALURU,Karnataka,9622431,Y
560051,BENGALURU,Karnataka,9622431,Y
560053,BENGALURU,Karnataka,9622431,Y
560054,BENGALURU,Karnataka,9622431,Y
560055,BENGALURU,Karnataka,9622431,Y
560056,BENGALURU,Karnataka,9622431,Y
560057,BENGALURU,Karnataka,9622431,Y
560058,BENGALURU,Karnataka,9622431,Y
560059,BENGALURU,Karnataka,9622431,Y
560060,BENGALURU,Karnataka,9622431,Y
560061,BENGALURU,Karnataka,9622431,Y
560062,BENGALURU,Karnataka,9622431,Y
560063,BENGALURU,Karnataka,9622431,Y
560064,BENGALURU,Karnataka,9622431,Y
560065,BENGALURU,Karnataka,9622431,Y
560066,BENGALURU,Karnataka,9622431,Y
560067,BENGALURU,Karnataka,9622431,Y
560068,BENGALURU,Karnataka,9622431,Y
560070,BENGALURU,Karnataka,9622431,Y
560071,BENGALURU,Karnataka,9622431,Y
560072,BENGALURU,Karnataka,9622431,Y
560073,BENGALURU,Karnataka,9622431,Y
560074,BENGALURU,Karnataka,9622431,Y
560075,BENGALURU,Karnataka,9622431,Y
560076,BENGALURU,Karnataka,9622431,Y
560077,BENGALURU,Karnataka,9622431,Y
560078,BENGALURU,Karnataka,9622431,Y
560079,BENGALURU,Karnataka,9622431,Y
560080,BENGALURU,Karnataka,9622431,Y
560081,BENGALURU,Karnataka,9622431,Y
560082,BENGALURU,Karnataka,9622431,Y
560083,BENGALURU,Karnataka,9622431,Y
560084,BENGALURU,Karnataka,9622431,Y
560085,BENGALURU,Karnataka,9622431,Y
560086,BENGALURU,Karnataka,9622431,Y
560087,BENGALURU,Karnataka,9622431,Y
560088,BENGALURU,Karnataka,9622431,Y
560089,BENGALURU,Karnataka,9622431,Y
560090,BENGALURU,Karnataka,9622431,Y
560091,BENGALURU,Karnataka,9622431,Y
560092,BENGALURU,Karnataka,9622431,Y
560093,BENGALURU,Karnataka,9622431,Y
560094,BENGALURU,Karnataka,9622431,Y
560095,BENGALURU,Karnataka,9622431,Y
560096,BENGALURU,Karnataka,9622431,Y
560097,BENGALURU,Karnataka,9622431,Y
560098,BENGALURU,Karnataka,9622431,Y
560099,BENGALURU,Karnataka,9622431,Y
560100,BENGALURU,Karnataka,9622431,Y
560102,BENGALURU,Karnataka,9622431,Y
560103,BENGALURU,Karnataka,9622431,Y
560104,BENGALURU,Karnataka,9622431,Y
560105,BENGALURU,Karnataka,9622431,Y
560107,BENGALURU,Karnataka,9622431,Y
560108,BENGALURU,Karnataka,9622431,Y
560109,BENGALURU,Karnataka,9622431,Y
560110,BENGALURU,Karnataka,9622431,Y
560111,BENGALURU,Karnataka,9622431,Y
560112,BENGALURU,Karnataka,9622431,Y
560113,BENGALURU,Karnataka,9622431,Y
560114,BENGALURU,Karnataka,9622431,Y
560115,BENGALURU,Karnataka,9622431,Y
560116,BENGALURU,Karnataka,9622431,Y
560117,BENGALURU,Karnataka,9622431,Y
560300,BENGALURU,Karnataka,9622431,Y
560500,BENGALURU,Karnataka,9622431,Y
561202,TUMAKURU,Karnataka,2211002,Y
561203,BENGALURU,Karnataka,9622431,Y
561204,BENGALURU,Karnataka,9622431,Y
561205,BENGALURU,Karnataka,9622431,Y
562106,BENGALURU,Karnataka,9622431,Y
562107,BENGALURU,Karnataka,9622431,Y
562110,BENGALURU,Karnataka,9622431,Y
562111,BENGALURU,Karnataka,9622431,Y
562114,BENGALURU,Karnataka,9622431,Y
562122,BENGALURU,Karnataka,9622431,Y
562123,BENGALURU,Karnataka,9622431,Y
562125,BENGALURU,Karnataka,9622431,Y
562129,BENGALURU,Karnataka,9622431,Y
562130,BENGALURU,Karnataka,9622431,Y
562132,BENGALURU,Karnataka,9622431,Y
562135,BENGALURU,Karnataka,9622431,Y
562149,BENGALURU,Karnataka,9622431,Y
562157,BENGALURU,Karnataka,9622431,Y
562162,BENGALURU,Karnataka,9622431,Y
562163,BENGALURU,Karnataka,9622431,Y
562164,BENGALURU,Karnataka,9622431,Y
570001,MYSURU,Karnataka,2965031,Y
570002,MYSURU,Karnataka,2965031,Y
570003,MYSURU,Karnataka,2965031,Y
570004,MYSURU,Karnataka,2965031,Y
570005,MYSURU,Karnataka,2965031,Y
570006,MYSURU,Karnataka,2965031,Y
570007,MYSURU,Karnataka,2965031,Y
570008,MYSURU,Karnataka,2965031,Y
570009,MYSURU,Karnataka,2965031,Y
570010,MYSURU,Karnataka,2965031,Y
570011,MYSURU,Karnataka,2965031,Y
570012,MYSURU,Karnataka,2965031,Y
570014,MYSURU,Karnataka,2965031,Y
570015,MYSURU,Karnataka,2965031,Y
570016,MYSURU,Karnataka,2965031,Y
570017,MYSURU,Karnataka,2965031,Y
570018,MYSURU,Karnataka,2965031,Y
570019,MYSURU,Karnataka,2965031,Y
570020,MYSURU,Karnataka,2965031,Y
570022,MYSURU,Karnataka,2965031,Y
570023,MYSURU,Karnataka,2965031,Y
570025,MYSURU,Karnataka,2965031,Y
570026,MYSURU,Karnataka,2965031,Y
570027,MYSURU,Karnataka,2965031,Y
570028,MYSURU,Karnataka,2965031,Y
570029,MYSURU,Karnataka,2965031,Y
570030,MYSURU,Karnataka,2965031,Y
570031,MYSURU,Karnataka,2965031,Y
570032,MYSURU,Karnataka,2965031,Y
570033,MYSURU,Karnataka,2965031,Y
570034,MYSURU,Karnataka,2965031,Y
571101,MYSURU,Karnataka,2965031,Y
571102,MYSURU,Karnataka,2965031,Y
571103,MYSURU,Karnataka,2965031,Y
571104,MYSURU,Karnataka,2965031,Y
571105,MYSURU,Karnataka,2965031,Y
571107,MYSURU,Karnataka,2965031,Y
571108,MYSURU,Karnataka,2965031,Y
571110,MYSURU,Karnataka,2965031,Y
571114,MYSURU,Karnataka,2965031,Y
571116,MYSURU,Karnataka,2965031,Y
571118,MYSURU,Karnataka,2965031,Y
571119,MYSURU,Karnataka,2965031,Y
571120,MYSURU,Karnataka,2965031,Y
571121,MYSURU,Karnataka,2965031,Y
571122,MYSURU,Karnataka,2965031,Y
571124,MYSURU,Karnataka,2965031,Y
571125,MYSURU,Karnataka,2965031,Y
571129,MYSURU,Karnataka,2965031,Y
571130,MYSURU,Karnataka,2965031,Y
571134,MYSURU,Karnataka,2965031,Y
571187,MYSURU,Karnataka,2965031,Y
571189,MYSURU,Karnataka,2965031,Y
571301,MYSURU,Karnataka,2965031,Y
571302,MYSURU,Karnataka,2965031,Y
571311,MYSURU,Karnataka,2965031,Y
571312,MYSURU,Karnataka,2965031,Y
571314,MYSURU,Karnataka,2965031,Y
571315,MYSURU,Karnataka,2965031,Y
571601,MYSURU,Karnataka,2965031,Y
571602,MYSURU,Karnataka,2965031,Y
571603,MYSURU,Karnataka,2965031,Y
571604,MYSURU,Karnataka,2965031,Y
571610,MYSURU,Karnataka,2965031,Y
571617,MYSURU,Karnataka,2965031,Y
572101,TUMAKURU,Karnataka,2211002,Y
572102,TUMAKURU,Karnataka,2211002,Y
572103,TUMAKURU,Karnataka,2211002,Y
572104,TUMAKURU,Karnataka,2211002,Y
572105,TUMAKURU,Karnataka,2211002,Y
572106,TUMAKURU,Karnataka,2211002,Y
572107,TUMAKURU,Karnataka,2211002,Y
572111,TUMAKURU,Karnataka,2211002,Y
572112,TUMAKURU,Karnataka,2211002,Y
572113,TUMAKURU,Karnataka,2211002,Y
572114,TUMAKURU,Karnataka,2211002,Y
572115,TUMAKURU,Karnataka,2211002,Y
572116,TUMAKURU,Karnataka,2211002,Y
572117,TUMAKURU,Karnataka,2211002,Y
572118,TUMAKURU,Karnataka,2211002,Y
572119,TUMAKURU,Karnataka,2211002,Y
572120,TUMAKURU,Karnataka,2211002,Y
572121,TUMAKURU,Karnataka,2211002,Y
572122,TUMAKURU,Karnataka,2211002,Y
572123,TUMAKURU,Karnataka,2211002,Y
572124,TUMAKURU,Karnataka,2211002,Y
572125,TUMAKURU,Karnataka,2211002,Y
572126,TUMAKURU,Karnataka,2211002,Y
572127,TUMAKURU,Karnataka,2211002,Y
572128,TUMAKURU,Karnataka,2211002,Y
572129,TUMAKURU,Karnataka,2211002,Y
572130,TUMAKURU,Karnataka,2211002,Y
572132,TUMAKURU,Karnataka,2211002,Y
572133,TUMAKURU,Karnataka,2211002,Y
572134,TUMAKURU,Karnataka,2211002,Y
572135,TUMAKURU,Karnataka,2211002,Y
572136,TUMAKURU,Karnataka,2211002,Y
572137,TUMAKURU,Karnataka,2211002,Y
572138,TUMAKURU,Karnataka,2211002,Y
572139,TUMAKURU,Karnataka,2211002,Y
572140,TUMAKURU,Karnataka,2211002,Y
572141,TUMAKURU,Karnataka,2211002,Y
572142,TUMAKURU,Karnataka,2211002,Y
572168,TUMAKURU,Karnataka,2211002,Y
572175,TUMAKURU,Karnataka,2211002,Y
572201,TUMAKURU,Karnataka,2211002,Y
572211,TUMAKURU,Karnataka,2211002,Y
572212,TUMAKURU,Karnataka,2211002,Y
572213,TUMAKURU,Karnataka,2211002,Y
572214,TUMAKURU,Karnataka,2211002,Y
572215,TUMAKURU,Karnataka,2211002,Y
572216,TUMAKURU,Karnataka,2211002,Y
572217,TUMAKURU,Karnataka,2211002,Y
572218,TUMAKURU,Karnataka,2211002,Y
572219,TUMAKURU,Karnataka,2211002,Y
572220,TUMAKURU,Karnataka,2211002,Y
572221,TUMAKURU,Karnataka,2211002,Y
572222,TUMAKURU,Karnataka,2211002,Y
572223,TUMAKURU,Karnataka,2211002,Y
572224,TUMAKURU,Karnataka,2211002,Y
572225,TUMAKURU,Karnataka,2211002,Y
572226,TUMAKURU,Karnataka,2211002,Y
572227,TUMAKURU,Karnataka,2211002,Y
572228,TUMAKURU,Karnataka,2211002,Y
574107,DAKSHINA KANNADA,Karnataka,2081190,Y
574109,DAKSHINA KANNADA,Karnataka,2081190,Y
574141,DAKSHINA KANNADA,Karnataka,2081190,Y
574142,DAKSHINA KANNADA,Karnataka,2081190,Y
574143,DAKSHINA KANNADA,Karnataka,2081190,Y
574145,DAKSHINA KANNADA,Karnataka,2081190,Y
574146,DAKSHINA KANNADA,Karnataka,2081190,Y
574148,DAKSHINA KANNADA,Karnataka,2081190,Y
574150,DAKSHINA KANNADA,Karnataka,2081190,Y
574151,DAKSHINA KANNADA,Karnataka,2081190,Y
574153,DAKSHINA KANNADA,Karnataka,2081190,Y
574154,DAKSHINA KANNADA,Karnataka,2081190,Y
574197,DAKSHINA KANNADA,Karnataka,2081190,Y
574198,DAKSHINA KANNADA,Karnataka,2081190,Y
574199,DAKSHINA KANNADA,Karnataka,2081190,Y
574201,DAKSHINA KANNADA,Karnataka,2081190,Y
574202,DAKSHINA KANNADA,Karnataka,2081190,Y
574203,DAKSHINA KANNADA,Karnataka,2081190,Y
574210,DAKSHINA KANNADA,Karnataka,2081190,Y
574211,DAKSHINA KANNADA,Karnataka,2081190,Y
574212,DAKSHINA KANNADA,Karnataka,2081190,Y
574213,DAKSHINA KANNADA,Karnataka,2081190,Y
574214,DAKSHINA KANNADA,Karnataka,2081190,Y
574216,DAKSHINA KANNADA,Karnataka,2081190,Y
574217,DAKSHINA KANNADA,Karnataka,2081190,Y
574218,DAKSHINA KANNADA,Karnataka,2081190,Y
574219,DAKSHINA KANNADA,Karnataka,2081190,Y
574220,DAKSHINA KANNADA,Karnataka,2081190,Y
574221,DAKSHINA KANNADA,Karnataka,2081190,Y
574222,DAKSHINA KANNADA,Karnataka,2081190,Y
574223,DAKSHINA KANNADA,Karnataka,2081190,Y
574224,DAKSHINA KANNADA,Karnataka,2081190,Y
574225,DAKSHINA KANNADA,Karnataka,2081190,Y
574226,DAKSHINA KANNADA,Karnataka,2081190,Y
574227,DAKSHINA KANNADA,Karnataka,2081190,Y
574228,DAKSHINA KANNADA,Karnataka,2081190,Y
574229,DAKSHINA KANNADA,Karnataka,2081190,Y
574230,DAKSHINA KANNADA,Karnataka,2081190,Y
574231,DAKSHINA KANNADA,Karnataka,2081190,Y
574232,DAKSHINA KANNADA,Karnataka,2081190,Y
574233,DAKSHINA KANNADA,Karnataka,2081190,Y
574235,DAKSHINA KANNADA,Karnataka,2081190,Y
574236,DAKSHINA KANNADA,Karnataka,2081190,Y
574237,DAKSHINA KANNADA,Karnataka,2081190,Y
574238,DAKSHINA KANNADA,Karnataka,2081190,Y
574239,DAKSHINA KANNADA,Karnataka,2081190,Y
574240,DAKSHINA KANNADA,Karnataka,2081190,Y
574241,DAKSHINA KANNADA,Karnataka,2081190,Y
574242,DAKSHINA KANNADA,Karnataka,2081190,Y
574243,DAKSHINA KANNADA,Karnataka,2081190,Y
574248,DAKSHINA KANNADA,Karnataka,2081190,Y
574253,DAKSHINA KANNADA,Karnataka,2081190,Y
574259,DAKSHINA KANNADA,Karnataka,2081190,Y
574260,DAKSHINA KANNADA,Karnataka,2081190,Y
574265,DAKSHINA KANNADA,Karnataka,2081190,Y
574267,DAKSHINA KANNADA,Karnataka,2081190,Y
574274,DAKSHINA KANNADA,Karnataka,2081190,Y
574279,DAKSHINA KANNADA,Karnataka,2081190,Y
574285,DAKSHINA KANNADA,Karnataka,2081190,Y
574313,DAKSHINA KANNADA,Karnataka,2081190,Y
574314,DAKSHINA KANNADA,Karnataka,2081190,Y
574323,DAKSHINA KANNADA,Karnataka,2081190,Y
574324,DAKSHINA KANNADA,Karnataka,2081190,Y
574325,DAKSHINA KANNADA,Karnataka,2081190,Y
574326,DAKSHINA KANNADA,Karnataka,2081190,Y
574327,DAKSHINA KANNADA,Karnataka,2081190,Y
574328,DAKSHINA KANNADA,Karnataka,2081190,Y
574509,DAKSHINA KANNADA,Karnataka,2081190,Y
575001,DAKSHINA KANNADA,Karnataka,2081190,Y
575002,DAKSHINA KANNADA,Karnataka,2081190,Y
575003,DAKSHINA KANNADA,Karnataka,2081190,Y
575004,DAKSHINA KANNADA,Karnataka,2081190,Y
575005,DAKSHINA KANNADA,Karnataka,2081190,Y
575006,DAKSHINA KANNADA,Karnataka,2081190,Y
575007,DAKSHINA KANNADA,Karnataka,2081190,Y
575008,DAKSHINA KANNADA,Karnataka,2081190,Y
575010,DAKSHINA KANNADA,Karnataka,2081190,Y
575011,DAKSHINA KANNADA,Karnataka,2081190,Y
575013,DAKSHINA KANNADA,Karnataka,2081190,Y
575014,DAKSHINA KANNADA,Karnataka,2081190,Y
575015,DAKSHINA KANNADA,Karnataka,2081190,Y
575016,DAKSHINA KANNADA,Karnataka,2081190,Y
575017,DAKSHINA KANNADA,Karnataka,2081190,Y
575018,DAKSHINA KANNADA,Karnataka,2081190,Y
575019,DAKSHINA KANNADA,Karnataka,2081190,Y
575020,DAKSHINA KANNADA,Karnataka,2081190,Y
575022,DAKSHINA KANNADA,Karnataka,2081190,Y
575023,DAKSHINA KANNADA,Karnataka,2081190,Y
575025,DAKSHINA KANNADA,Karnataka,2081190,Y
575028,DAKSHINA KANNADA,Karnataka,2081190,Y
575029,DAKSHINA KANNADA,Karnataka,2081190,Y
575030,DAKSHINA KANNADA,Karnataka,2081190,Y
577001,DAVANGERE,Karnataka,1613911,Y
577002,DAVANGERE,Karnataka,1613911,Y
577003,DAVANGERE,Karnataka,1613911,Y
577004,DAVANGERE,Karnataka,1613911,Y
577005,DAVANGERE,Karnataka,1613911,Y
577006,DAVANGERE,Karnataka,1613911,Y
577007,DAVANGERE,Karnataka,1613911,Y
577115,SHIVAMOGGA,Karnataka,1696306,Y
577201,SHIVAMOGGA,Karnataka,1696306,Y
577202,SHIVAMOGGA,Karnataka,1696306,Y
577203,SHIVAMOGGA,Karnataka,1696306,Y
577204,SHIVAMOGGA,Karnataka,1696306,Y
577205,SHIVAMOGGA,Karnataka,1696306,Y
577211,SHIVAMOGGA,Karnataka,1696306,Y
577213,DAVANGERE,Karnataka,1613911,Y
577214,SHIVAMOGGA,Karnataka,1696306,Y
577215,DAVANGERE,Karnataka,1613911,Y
577216,SHIVAMOGGA,Karnataka,1696306,Y
577217,DAVANGERE,Karnataka,1613911,Y
577218,SHIVAMOGGA,Karnataka,1696306,Y
577219,DAVANGERE,Karnataka,1613911,Y
577220,SHIVAMOGGA,Karnataka,1696306,Y
577221,DAVANGERE,Karnataka,1613911,Y
577222,SHIVAMOGGA,Karnataka,1696306,Y
577223,DAVANGERE,Karnataka,1613911,Y
577224,DAVANGERE,Karnataka,1613911,Y
577225,SHIVAMOGGA,Karnataka,1696306,Y
577226,SHIVAMOGGA,Karnataka,1696306,Y
577227,SHIVAMOGGA,Karnataka,1696306,Y
577229,SHIVAMOGGA,Karnataka,1696306,Y
577230,SHIVAMOGGA,Karnataka,1696306,Y
577231,DAVANGERE,Karnataka,1613911,Y
577232,SHIVAMOGGA,Karnataka,1696306,Y
577233,SHIVAMOGGA,Karnataka,1696306,Y
577243,SHIVAMOGGA,Karnataka,1696306,Y
577245,SHIVAMOGGA,Karnataka,1696306,Y
577301,SHIVAMOGGA,Karnataka,1696306,Y
577302,SHIVAMOGGA,Karnataka,1696306,Y
577401,SHIVAMOGGA,Karnataka,1696306,Y
577411,SHIVAMOGGA,Karnataka,1696306,Y
577412,SHIVAMOGGA,Karnataka,1696306,Y
577413,SHIVAMOGGA,Karnataka,1696306,Y
577414,SHIVAMOGGA,Karnataka,1696306,Y
577415,SHIVAMOGGA,Karnataka,1696306,Y
577416,SHIVAMOGGA,Karnataka,1696306,Y
577417,SHIVAMOGGA,Karnataka,1696306,Y
577418,SHIVAMOGGA,Karnataka,1696306,Y
577419,SHIVAMOGGA,Karnataka,1696306,Y
577421,SHIVAMOGGA,Karnataka,1696306,Y
577422,SHIVAMOGGA,Karnataka,1696306,Y
577423,SHIVAMOGGA,Karnataka,1696306,Y
577424,SHIVAMOGGA,Karnataka,1696306,Y
577425,SHIVAMOGGA,Karnataka,1696306,Y
577426,SHIVAMOGGA,Karnataka,1696306,Y
577427,SHIVAMOGGA,Karnataka,1696306,Y
577428,SHIVAMOGGA,Karnataka,1696306,Y
577429,SHIVAMOGGA,Karnataka,1696306,Y
577430,SHIVAMOGGA,Karnataka,1696306,Y
577431,SHIVAMOGGA,Karnataka,1696306,Y
577432,SHIVAMOGGA,Karnataka,1696306,Y
577433,SHIVAMOGGA,Karnataka,1696306,Y
577434,SHIVAMOGGA,Karnataka,1696306,Y
577435,SHIVAMOGGA,Karnataka,1696306,Y
577436,SHIVAMOGGA,Karnataka,1696306,Y
577451,SHIVAMOGGA,Karnataka,1696306,Y
577452,SHIVAMOGGA,Karnataka,1696306,Y
577453,SHIVAMOGGA,Karnataka,1696306,Y
577513,DAVANGERE,Karnataka,1613911,Y
577514,DAVANGERE,Karnataka,1613911,Y
577516,DAVANGERE,Karnataka,1613911,Y
577521,DAVANGERE,Karnataka,1613911,Y
577525,DAVANGERE,Karnataka,1613911,Y
577528,DAVANGERE,Karnataka,1613911,Y
577530,DAVANGERE,Karnataka,1613911,Y
577534,DAVANGERE,Karnataka,1613911,Y
577544,DAVANGERE,Karnataka,1613911,Y
577551,DAVANGERE,Karnataka,1613911,Y
577552,DAVANGERE,Karnataka,1613911,Y
577553,DAVANGERE,Karnataka,1613911,Y
577556,DAVANGERE,Karnataka,1613911,Y
577566,DAVANGERE,Karnataka,1613911,Y
577589,DAVANGERE,Karnataka,1613911,Y
577601,DAVANGERE,Karnataka,1613911,Y
580001,DHARWAD,Karnataka,1778105,Y
580002,DHARWAD,Karnataka,1778105,Y
580003,DHARWAD,Karnataka,1778105,Y
580004,DHARWAD,Karnataka,1778105,Y
580005,DHARWAD,Karnataka,1778105,Y
580006,DHARWAD,Karnataka,1778105,Y
580007,DHARWAD,Karnataka,1778105,Y
580008,DHARWAD,Karnataka,1778105,Y
580009,DHARWAD,Karnataka,1778105,Y
580011,DHARWAD,Karnataka,1778105,Y
580020,DHARWAD,Karnataka,1778105,Y
580021,DHARWAD,Karnataka,1778105,Y
580023,DHARWAD,Karnataka,1778105,Y
580024,DHARWAD,Karnataka,1778105,Y
580025,DHARWAD,Karnataka,1778105,Y
580026,DHARWAD,Karnataka,1778105,Y
580027,DHARWAD,Karnataka,1778105,Y
580028,DHARWAD,Karnataka,1778105,Y
580029,DHARWAD,Karnataka,1778105,Y
580030,DHARWAD,Karnataka,1778105,Y
580031,DHARWAD,Karnataka,1778105,Y
580032,DHARWAD,Karnataka,1778105,Y
580112,DHARWAD,Karnataka,1778105,Y
580114,DHARWAD,Karnataka,1778105,Y
580118,DHARWAD,Karnataka,1778105,Y
581103,DHARWAD,Karnataka,1778105,Y
581105,DHARWAD,Karnataka,1778105,Y
581107,DHARWAD,Karnataka,1778105,Y
581113,DHARWAD,Karnataka,1778105,Y
581117,DHARWAD,Karnataka,1778105,Y
581196,DHARWAD,Karnataka,1778105,Y
581201,DHARWAD,Karnataka,1778105,Y
581204,DHARWAD,Karnataka,1778105,Y
581206,DHARWAD,Karnataka,1778105,Y
581207,DHARWAD,Karnataka,1778105,Y
581209,DHARWAD,Karnataka,1778105,Y
582201,DHARWAD,Karnataka,1778105,Y
582208,DHARWAD,Karnataka,1778105,Y
583101,BELLARY,Karnataka,2382535,Y
583102,BELLARY,Karnataka,2382535,Y
583103,BELLARY,Karnataka,2382535,Y
583104,BELLARY,Karnataka,2382535,Y
583105,BELLARY,Karnataka,2382535,Y
583111,BELLARY,Karnataka,2382535,Y
583112,BELLARY,Karnataka,2382535,Y
583113,BELLARY,Karnataka,2382535,Y
583114,BELLARY,Karnataka,2382535,Y
583115,BELLARY,Karnataka,2382535,Y
583116,BELLARY,Karnataka,2382535,Y
583117,BELLARY,Karnataka,2382535,Y
583118,BELLARY,Karnataka,2382535,Y
583119,BELLARY,Karnataka,2382535,Y
583120,BELLARY,Karnataka,2382535,Y
583121,BELLARY,Karnataka,2382535,Y
583122,BELLARY,Karnataka,2382535,Y
583123,BELLARY,Karnataka,2382535,Y
583124,BELLARY,Karnataka,2382535,Y
583125,DAVANGERE,Karnataka,1613911,Y
583126,BELLARY,Karnataka,2382535,Y
583127,DAVANGERE,Karnataka,1613911,Y
583128,BELLARY,Karnataka,2382535,Y
583129,BELLARY,Karnataka,2382535,Y
583130,BELLARY,Karnataka,2382535,Y
583131,DAVANGERE,Karnataka,1613911,Y
583132,BELLARY,Karnataka,2382535,Y
583134,BELLARY,Karnataka,2382535,Y
583135,BELLARY,Karnataka,2382535,Y
583136,BELLARY,Karnataka,2382535,Y
583137,DAVANGERE,Karnataka,1613911,Y
583152,BELLARY,Karnataka,2382535,Y
583153,BELLARY,Karnataka,2382535,Y
583154,BELLARY,Karnataka,2382535,Y
583155,BELLARY,Karnataka,2382535,Y
583201,BELLARY,Karnataka,2382535,Y
583203,BELLARY,Karnataka,2382535,Y
583211,BELLARY,Karnataka,2382535,Y
583212,BELLARY,Karnataka,2382535,Y
583213,DAVANGERE,Karnataka,1613911,Y
583214,BELLARY,Karnataka,2382535,Y
583215,BELLARY,Karnataka,2382535,Y
583216,BELLARY,Karnataka,2382535,Y
583217,BELLARY,Karnataka,2382535,Y
583218,BELLARY,Karnataka,2382535,Y
583219,BELLARY,Karnataka,2382535,Y
583220,BELLARY,Karnataka,2382535,Y
583221,BELLARY,Karnataka,2382535,Y
583222,BELLARY,Karnataka,2382535,Y
583223,BELLARY,Karnataka,2382535,Y
583224,BELLARY,Karnataka,2382535,Y
583225,BELLARY,Karnataka,2382535,Y
583239,BELLARY,Karnataka,2382535,Y
583275,BELLARY,Karnataka,2382535,Y
583276,BELLARY,Karnataka,2382535,Y
585101,KALABURAGI,Karnataka,2554668,Y
585102,KALABURAGI,Karnataka,2554668,Y
585103,KALABURAGI,Karnataka,2554668,Y
585104,KALABURAGI,Karnataka,2554668,Y
585105,KALABURAGI,Karnataka,2554668,Y
585106,KALABURAGI,Karnataka,2554668,Y
585107,KALABURAGI,Karnataka,2554668,Y
585202,KALABURAGI,Karnataka,2554668,Y
585210,KALABURAGI,Karnataka,2554668,Y
585211,KALABURAGI,Karnataka,2554668,Y
585212,KALABURAGI,Karnataka,2554668,Y
585213,KALABURAGI,Karnataka,2554668,Y
585214,KALABURAGI,Karnataka,2554668,Y
585215,KALABURAGI,Karnataka,2554668,Y
585216,KALABURAGI,Karnataka,2554668,Y
585217,KALABURAGI,Karnataka,2554668,Y
585218,KALABURAGI,Karnataka,2554668,Y
585221,KALABURAGI,Karnataka,2554668,Y
585222,KALABURAGI,Karnataka,2554668,Y
585223,KALABURAGI,Karnataka,2554668,Y
585224,KALABURAGI,Karnataka,2554668,Y
585225,KALABURAGI,Karnataka,2554668,Y
585228,KALABURAGI,Karnataka,2554668,Y
585229,KALABURAGI,Karnataka,2554668,Y
585236,KALABURAGI,Karnataka,2554668,Y
585237,KALABURAGI,Karnataka,2554668,Y
585265,KALABURAGI,Karnataka,2554668,Y
585287,KALABURAGI,Karnataka,2554668,Y
585290,KALABURAGI,Karnataka,2554668,Y
585291,KALABURAGI,Karnataka,2554668,Y
585292,KALABURAGI,Karnataka,2554668,Y
585301,KALABURAGI,Karnataka,2554668,Y
585302,KALABURAGI,Karnataka,2554668,Y
585303,KALABURAGI,Karnataka,2554668,Y
585304,KALABURAGI,Karnataka,2554668,Y
585305,KALABURAGI,Karnataka,2554668,Y
585306,KALABURAGI,Karnataka,2554668,Y
585307,KALABURAGI,Karnataka,2554668,Y
585308,KALABURAGI,Karnataka,2554668,Y
585309,KALABURAGI,Karnataka,2554668,Y
